year,rank,name,appid,month,avg_players,peak_players,status
2018,31,Farm Together,673950,2018-10,1380.06,3638.0,ok
2018,31,Farm Together,673950,2018-11,1240.31,2267.0,ok
2018,31,Farm Together,673950,2018-12,1064.68,2010.0,ok
2018,33,The Room Three,456750,2018-11,295.76,765.0,ok
2018,33,The Room Three,456750,2018-12,129.75,294.0,ok
2018,34,Two Point Hospital,535930,2018-01,2.61,10.0,ok
2018,34,Two Point Hospital,535930,2018-02,3.28,11.0,ok
2018,34,Two Point Hospital,535930,2018-03,4.02,11.0,ok
2018,34,Two Point Hospital,535930,2018-09,8564.82,34014.0,ok
2018,34,Two Point Hospital,535930,2018-10,2340.93,6012.0,ok
2018,34,Two Point Hospital,535930,2018-11,1288.82,3495.0,ok
2018,34,Two Point Hospital,535930,2018-12,1379.72,3109.0,ok
2018,35,Epic Battle Fantasy 5,432350,2018-12,929.85,2631.0,ok
2018,36,Liftoff®: FPV Drone Racing,410340,2018-01,112.54,211.0,ok
2018,36,Liftoff®: FPV Drone Racing,410340,2018-02,108.75,212.0,ok
2018,36,Liftoff®: FPV Drone Racing,410340,2018-03,101.62,190.0,ok
2018,36,Liftoff®: FPV Drone Racing,410340,2018-04,95.79,191.0,ok
2018,36,Liftoff®: FPV Drone Racing,410340,2018-05,86.74,157.0,ok
2018,36,Liftoff®: FPV Drone Racing,410340,2018-06,84.95,151.0,ok
2018,36,Liftoff®: FPV Drone Racing,410340,2018-07,91.52,155.0,ok
2018,36,Liftoff®: FPV Drone Racing,410340,2018-08,100.17,178.0,ok
2018,36,Liftoff®: FPV Drone Racing,410340,2018-09,119.74,229.0,ok
2018,36,Liftoff®: FPV Drone Racing,410340,2018-10,119.2,229.0,ok
2018,36,Liftoff®: FPV Drone Racing,410340,2018-11,123.66,264.0,ok
2018,36,Liftoff®: FPV Drone Racing,410340,2018-12,128.76,231.0,ok
2018,37,Devil May Cry HD Collection,631510,2018-02,1.68,8.0,ok
2018,37,Devil May Cry HD Collection,631510,2018-03,152.67,580.0,ok
2018,37,Devil May Cry HD Collection,631510,2018-04,87.42,206.0,ok
2018,37,Devil May Cry HD Collection,631510,2018-05,92.46,347.0,ok
2018,37,Devil May Cry HD Collection,631510,2018-06,152.29,414.0,ok
2018,37,Devil May Cry HD Collection,631510,2018-07,153.43,391.0,ok
2018,37,Devil May Cry HD Collection,631510,2018-08,64.0,124.0,ok
2018,37,Devil May Cry HD Collection,631510,2018-09,129.09,387.0,ok
2018,37,Devil May Cry HD Collection,631510,2018-10,99.51,210.0,ok
2018,37,Devil May Cry HD Collection,631510,2018-11,77.58,148.0,ok
2018,37,Devil May Cry HD Collection,631510,2018-12,102.92,220.0,ok
2018,38,Totally Accurate Battlegrounds,823130,2018-06,5995.62,29438.0,ok
2018,38,Totally Accurate Battlegrounds,823130,2018-07,949.79,2028.0,ok
2018,38,Totally Accurate Battlegrounds,823130,2018-08,300.64,701.0,ok
2018,38,Totally Accurate Battlegrounds,823130,2018-09,193.77,444.0,ok
2018,38,Totally Accurate Battlegrounds,823130,2018-10,203.16,575.0,ok
2018,38,Totally Accurate Battlegrounds,823130,2018-11,170.94,456.0,ok
2018,38,Totally Accurate Battlegrounds,823130,2018-12,142.91,361.0,ok
2018,39,Paladins®,444090,2018-01,20476.93,38563.0,ok
2018,39,Paladins®,444090,2018-02,17230.07,33557.0,ok
2018,39,Paladins®,444090,2018-03,15862.73,33985.0,ok
2018,39,Paladins®,444090,2018-04,16502.71,30742.0,ok
2018,39,Paladins®,444090,2018-05,18218.66,34990.0,ok
2018,39,Paladins®,444090,2018-06,18351.84,33663.0,ok
2018,39,Paladins®,444090,2018-07,17847.17,33794.0,ok
2018,39,Paladins®,444090,2018-08,16910.43,27655.0,ok
2018,39,Paladins®,444090,2018-09,14074.38,28759.0,ok
2018,39,Paladins®,444090,2018-10,14438.1,28335.0,ok
2018,39,Paladins®,444090,2018-11,15362.52,33440.0,ok
2018,39,Paladins®,444090,2018-12,14880.47,30059.0,ok
2018,40,Coloring Pixels,897330,2018-08,314.73,1535.0,ok
2018,40,Coloring Pixels,897330,2018-09,551.0,1505.0,ok
2018,40,Coloring Pixels,897330,2018-10,334.42,597.0,ok
2018,40,Coloring Pixels,897330,2018-11,299.83,546.0,ok
2018,40,Coloring Pixels,897330,2018-12,285.92,521.0,ok
2018,41,Age of History II,603850,2018-11,1190.11,2108.0,ok
2018,41,Age of History II,603850,2018-12,977.9,2195.0,ok
2018,44,Lethal League Blaze,553310,2018-10,893.67,2538.0,ok
2018,44,Lethal League Blaze,553310,2018-11,216.46,776.0,ok
2018,44,Lethal League Blaze,553310,2018-12,101.63,298.0,ok
2018,45,CrossCode,368340,2018-01,103.79,263.0,ok
2018,45,CrossCode,368340,2018-02,50.88,107.0,ok
2018,45,CrossCode,368340,2018-03,38.42,76.0,ok
2018,45,CrossCode,368340,2018-04,32.35,63.0,ok
2018,45,CrossCode,368340,2018-05,31.21,59.0,ok
2018,45,CrossCode,368340,2018-06,37.24,80.0,ok
2018,45,CrossCode,368340,2018-07,43.71,82.0,ok
2018,45,CrossCode,368340,2018-08,27.23,52.0,ok
2018,45,CrossCode,368340,2018-09,739.09,3368.0,ok
2018,45,CrossCode,368340,2018-10,809.19,2107.0,ok
2018,45,CrossCode,368340,2018-11,433.4,891.0,ok
2018,45,CrossCode,368340,2018-12,494.92,1170.0,ok
2018,46,STEINS;GATE 0,825630,2018-05,316.9,774.0,ok
2018,46,STEINS;GATE 0,825630,2018-06,129.88,342.0,ok
2018,46,STEINS;GATE 0,825630,2018-07,107.2,234.0,ok
2018,46,STEINS;GATE 0,825630,2018-08,82.5,190.0,ok
2018,46,STEINS;GATE 0,825630,2018-09,54.98,129.0,ok
2018,46,STEINS;GATE 0,825630,2018-10,37.52,88.0,ok
2018,46,STEINS;GATE 0,825630,2018-11,29.03,72.0,ok
2018,46,STEINS;GATE 0,825630,2018-12,27.94,82.0,ok
